date,day_of_week,school_visitors,public_visitors,total_visitors,extra,opening_hours,is_weekend,is_holiday,nazvy_svatek,temperature_max,temperature_min,temperature_mean,apparent_temp_max,apparent_temp_min,apparent_temp_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed_max,wind_gusts_max,wind_direction,sunshine_duration,daylight_duration,is_rainy,is_snowy,is_windy,is_nice_weather,sunshine_ratio
2016-05-02,pondělí,96.0,138.0,234.0,,,0,0,0,16.8,5.6,11.5,14.6,2.7,8.8,0.0,0.0,0.0,0.0,2,16.5,36.4,35,47265.59,53102.63,0,0,0,0,0.8900800205187577
2016-05-03,úterý,719.0,201.0,920.0,,,0,0,0,17.0,5.0,11.5,14.3,2.9,9.0,0.1,0.1,0.0,1.0,51,19.8,38.2,342,47560.01,53297.26,0,0,0,0,0.8923537532698679
2016-05-04,středa,168.0,174.0,342.0,,,0,0,0,9.3,6.1,8.0,5.6,3.1,4.6,1.8,1.8,0.0,10.0,51,19.7,40.0,348,7286.46,53490.2,1,0,0,0,0.1362204665527517
2016-05-05,čtvrtek,454.0,254.0,708.0,,,0,0,0,15.6,5.6,10.8,13.8,3.5,8.7,0.0,0.0,0.0,0.0,3,13.2,30.6,72,35043.63,53681.27,0,0,0,0,0.6528092573070644
2016-05-06,pátek,81.0,203.0,284.0,,,0,0,0,20.3,5.9,14.1,18.5,3.6,12.0,0.0,0.0,0.0,0.0,2,16.3,38.5,92,49794.11,53870.27,0,0,0,0,0.9243337744548152
2016-05-07,sobota,0.0,448.0,448.0,,,1,0,0,21.2,7.2,15.2,18.2,4.6,12.4,0.0,0.0,0.0,0.0,2,18.3,40.3,87,49966.3,54057.0,0,0,0,1,0.9243261742235048
2016-05-08,neděle,0.0,267.0,267.0,,,1,1,Den vítězství,19.8,8.6,14.6,17.2,5.4,11.7,0.0,0.0,0.0,0.0,1,20.5,47.2,83,50075.18,54241.27,0,0,0,0,0.9231933544328884
2016-05-09,pondělí,111.0,98.0,209.0,,,0,0,0,20.9,9.2,15.5,18.8,7.0,13.2,0.0,0.0,0.0,0.0,1,19.1,43.2,86,50161.98,54422.88,0,0,0,1,0.9217075612315998
2016-05-10,úterý,412.0,222.0,634.0,,,0,0,0,21.0,10.0,15.8,19.1,8.0,13.7,0.0,0.0,0.0,0.0,2,18.3,43.6,99,50246.78,54601.59,0,0,0,1,0.9202438976593904
2016-05-11,středa,476.0,165.0,641.0,,,0,0,0,19.4,9.8,15.0,15.7,7.8,12.1,0.0,0.0,0.0,0.0,3,23.4,50.0,101,48313.91,54777.21,0,0,0,0,0.8820074991040983
2016-05-12,čtvrtek,608.0,196.0,804.0,,,0,0,0,16.3,11.7,14.0,13.8,9.0,11.6,4.4,4.4,0.0,10.0,55,25.6,53.3,82,18569.04,54949.5,1,0,0,0,0.3379291895285671
2016-05-13,pátek,94.0,151.0,245.0,,,0,0,0,21.0,12.0,15.6,19.6,10.3,14.1,4.8,4.8,0.0,9.0,61,21.2,46.8,10,42381.04,55118.25,1,0,0,0,0.7689112045465885
2016-05-14,sobota,0.0,676.0,676.0,,,1,0,0,17.1,8.4,12.7,16.5,5.2,10.4,1.3,1.3,0.0,6.0,53,18.6,41.0,324,50342.9,55283.42,1,0,0,0,0.9106328805272902
2016-05-15,neděle,0.0,804.0,804.0,,,1,0,0,11.2,5.3,8.3,6.8,1.2,3.8,0.4,0.4,0.0,4.0,51,22.2,50.4,280,50400.0,55446.34,0,0,0,0,0.9089869592835164
2016-05-16,pondělí,270.0,226.0,496.0,,,0,0,0,11.6,4.8,8.0,9.6,1.1,4.8,0.7,0.7,0.0,7.0,51,15.6,38.5,270,49201.88,55607.15,0,0,0,0,0.8848121149888099
2016-05-17,úterý,371.0,278.0,649.0,,,0,0,0,13.3,4.3,9.0,9.0,0.8,5.3,0.5,0.5,0.0,4.0,51,20.5,43.2,271,49588.29,55765.69,0,0,0,0,0.8892257945701021
2016-05-18,středa,233.0,233.0,466.0,,,0,0,0,16.3,4.1,11.1,14.1,1.0,8.4,0.0,0.0,0.0,0.0,3,12.0,27.7,227,42895.8,55921.79,0,0,0,0,0.7670677208293941
2016-05-19,čtvrtek,234.0,143.0,377.0,,,0,0,0,16.9,5.9,12.6,15.4,3.4,10.9,1.1,1.1,0.0,4.0,53,9.9,17.6,335,44949.48,56075.29,1,0,0,0,0.8015915744706804
2016-05-20,pátek,99.0,136.0,235.0,,,0,0,0,19.0,8.7,14.1,16.2,7.2,12.1,0.0,0.0,0.0,0.0,3,18.4,37.8,269,48800.86,56226.02,0,0,0,0,0.8679408572756885
2016-05-21,sobota,0.0,479.0,479.0,,,1,0,0,20.3,8.7,15.4,19.8,7.0,14.3,0.0,0.0,0.0,0.0,3,9.4,23.4,207,32628.19,56373.79,0,0,0,0,0.5787829769827432
2016-05-22,neděle,19.0,172.0,191.0,,,1,0,0,27.1,8.6,19.0,27.2,6.8,18.2,0.0,0.0,0.0,0.0,3,14.1,28.8,106,50616.03,56518.43,0,0,0,0,0.8955668089152512
2016-05-23,pondělí,263.0,253.0,516.0,,,0,0,0,21.9,12.7,16.9,20.8,12.1,16.0,13.7,13.7,0.0,9.0,63,15.1,28.8,311,39633.8,56659.76,1,0,0,0,0.6995052573466601
2016-05-24,úterý,240.0,139.0,379.0,,,0,0,0,18.4,12.1,14.5,17.9,10.8,13.6,5.4,5.4,0.0,17.0,61,13.8,32.4,291,13300.14,56797.59,1,0,0,0,0.2341673299870646
2016-05-25,středa,356.0,195.0,551.0,,,0,0,0,19.0,11.4,15.1,18.4,10.4,14.3,0.0,0.0,0.0,0.0,3,10.0,23.4,284,15099.85,56931.75,0,0,0,0,0.2652272238250185
2016-05-26,čtvrtek,376.0,486.0,862.0,,,0,0,0,21.6,12.6,16.9,20.7,12.2,16.5,0.1,0.1,0.0,1.0,51,8.8,24.8,283,47990.06,57062.01,0,0,0,0,0.841015940377845
2016-05-27,pátek,469.0,119.0,588.0,,,0,0,0,22.6,10.1,17.3,22.7,9.0,17.2,2.7,2.7,0.0,5.0,61,12.0,23.0,65,48707.53,57188.21,1,0,0,0,0.8517057974012475
2016-05-28,sobota,0.0,557.0,557.0,,,1,0,0,24.0,11.9,18.1,26.3,11.9,19.1,5.2,5.2,0.0,5.0,63,9.9,27.4,65,47225.07,57310.16,1,0,0,0,0.8240261412636084
2016-05-29,neděle,0.0,301.0,301.0,,,1,0,0,25.0,15.3,19.7,25.3,16.1,20.2,0.0,0.0,0.0,0.0,3,15.6,31.3,80,33176.97,57427.62,0,0,0,0,0.5777180039848421
2016-05-30,pondělí,368.0,135.0,503.0,,,0,0,0,20.7,15.4,17.9,20.2,14.2,17.5,0.1,0.1,0.0,1.0,51,17.8,39.6,215,48375.75,57540.44,0,0,0,0,0.8407261049793849
2016-05-31,úterý,568.0,201.0,769.0,,,0,0,0,21.6,12.6,17.1,22.2,12.2,17.0,5.2,5.2,0.0,9.0,61,11.6,28.8,269,46461.66,57648.38,1,0,0,0,0.8059491003910259
2016-06-01,středa,338.0,225.0,563.0,,,0,0,0,21.0,13.0,16.4,22.8,13.1,17.1,12.6,12.6,0.0,17.0,63,9.7,20.2,282,38156.31,57751.26,1,0,0,0,0.6607009093827563
2016-06-02,čtvrtek,425.0,354.0,779.0,,,0,0,0,20.5,12.1,15.8,21.2,11.7,16.6,9.8,9.8,0.0,17.0,61,7.2,18.4,290,31602.72,57848.87,1,0,0,0,0.54629796571653
2016-06-03,pátek,377.0,179.0,556.0,,,0,0,0,18.9,13.0,15.8,19.7,12.9,16.4,6.4,6.4,0.0,16.0,55,8.0,19.1,39,26452.35,57941.14,1,0,0,0,0.4565383076687824
2016-06-04,sobota,0.0,511.0,511.0,,,1,0,0,22.1,11.5,17.3,23.2,11.4,18.1,0.5,0.5,0.0,3.0,51,9.7,21.2,45,46534.57,58028.82,0,0,0,0,0.8019217002861682
2016-06-05,neděle,0.0,320.0,320.0,,,1,0,0,23.3,13.1,18.5,25.0,13.6,19.3,3.4,3.4,0.0,6.0,53,12.3,26.3,28,50794.16,58112.02,1,0,0,0,0.874073212392204
2016-06-06,pondělí,350.0,210.0,560.0,,,0,0,0,23.9,13.7,18.8,26.0,13.8,19.7,1.1,1.1,0.0,2.0,55,11.8,32.0,22,51092.22,58190.63,1,0,0,0,0.8780145532021221
2016-06-07,úterý,772.0,176.0,948.0,,,0,0,0,22.7,11.1,17.9,23.5,10.0,17.5,0.0,0.0,0.0,0.0,1,8.4,22.7,68,52233.82,58264.57,0,0,0,1,0.8964937010605244
2016-06-08,středa,605.0,304.0,909.0,,,0,0,0,23.8,13.3,18.9,24.3,12.8,18.9,0.2,0.2,0.0,1.0,51,10.1,19.4,304,44291.14,58333.76,0,0,0,0,0.7592711321882902
2016-06-09,čtvrtek,638.0,217.0,855.0,,,0,0,0,19.9,12.4,16.5,19.7,11.9,16.0,0.7,0.7,0.0,3.0,51,13.5,29.2,352,47433.29,58398.1,0,0,0,0,0.8122402954890656
2016-06-10,pátek,587.0,194.0,781.0,,,0,0,0,20.6,11.7,16.4,18.9,11.2,15.5,0.0,0.0,0.0,0.0,2,12.4,29.5,303,51322.76,58457.53,0,0,0,1,0.8779495130909568
2016-06-11,sobota,0.0,598.0,598.0,,,1,0,0,19.6,12.5,16.3,18.5,11.8,15.6,0.4,0.4,0.0,3.0,51,8.0,20.2,52,22904.29,58511.96,0,0,0,0,0.3914462957658571
2016-06-12,neděle,0.0,611.0,611.0,,,1,0,0,19.0,13.3,16.2,19.7,13.2,16.5,10.8,10.8,0.0,23.0,55,8.0,20.2,182,33025.92,58561.3,1,0,0,0,0.5639546936287274
2016-06-13,pondělí,495.0,174.0,669.0,,,0,0,0,18.7,13.7,15.8,18.1,12.2,15.0,2.9,2.9,0.0,9.0,55,17.3,34.6,252,31269.05,58605.51,1,0,0,0,0.5335513674396827
2016-06-14,úterý,726.0,179.0,905.0,,,0,0,0,20.0,13.2,16.4,20.4,11.8,15.6,0.8,0.8,0.0,4.0,51,17.3,32.4,249,43442.71,58644.48,0,0,0,0,0.7407808884996507
2016-06-15,středa,551.0,263.0,814.0,,,0,0,0,19.4,12.7,15.5,17.1,11.9,14.5,5.9,5.9,0.0,13.0,61,15.9,31.3,249,32603.06,58678.17,1,0,0,0,0.5556250305692901
2016-06-16,čtvrtek,511.0,265.0,776.0,,,0,0,0,24.1,10.1,17.4,24.9,9.2,17.5,10.1,10.1,0.0,7.0,63,14.0,35.3,31,39285.21,58706.5,1,0,0,0,0.6691799034178498
2016-06-17,pátek,382.0,234.0,616.0,,,0,0,0,17.7,12.9,14.9,16.0,10.1,12.9,9.4,9.4,0.0,13.0,63,27.7,54.7,249,23840.03,58729.41,1,0,0,0,0.405930010194211
2016-06-18,sobota,0.0,767.0,767.0,,,1,0,0,21.2,11.4,16.7,21.2,9.8,16.0,0.5,0.5,0.0,2.0,51,14.8,40.7,240,50868.64,58746.84,0,0,0,0,0.865895765627564
2016-06-19,neděle,0.0,438.0,438.0,,,1,0,0,19.1,11.4,15.5,18.3,10.5,14.9,1.3,1.3,0.0,5.0,51,13.7,23.0,312,39521.34,58758.74,1,0,0,0,0.6726035990560723
2016-06-20,pondělí,609.0,357.0,966.0,,,0,0,0,19.9,12.2,16.4,20.3,11.2,16.0,0.2,0.2,0.0,2.0,51,11.8,22.0,347,49711.87,58765.05,0,0,0,0,0.8459427840187322
2016-06-21,úterý,665.0,262.0,927.0,,,0,0,0,20.2,13.9,16.6,20.3,13.3,16.3,0.0,0.0,0.0,0.0,3,15.3,35.6,231,21197.3,58765.72,0,0,0,0,0.3607085899738827
2016-06-22,středa,360.0,175.0,535.0,,,0,0,0,24.0,14.1,19.5,25.9,14.2,20.7,0.1,0.1,0.0,1.0,51,8.7,16.2,145,46379.96,58760.73,0,0,0,0,0.7893019708911035
2016-06-23,čtvrtek,826.0,301.0,1127.0,,,0,0,0,28.6,14.0,22.3,30.2,14.1,23.6,0.0,0.0,0.0,0.0,0,13.5,32.4,97,53149.51,58749.99,0,0,0,1,0.9046726646251344
2016-06-24,pátek,495.0,263.0,758.0,,,0,0,0,30.0,15.1,23.6,33.1,15.1,25.5,0.0,0.0,0.0,0.0,1,11.9,23.0,67,53116.5,58733.36,0,0,0,1,0.9043667857585536
2016-06-25,sobota,48.0,538.0,586.0,,,1,0,0,28.4,17.5,23.0,32.8,19.1,25.5,8.2,8.2,0.0,9.0,61,14.0,25.6,255,40077.23,58710.89,1,0,0,0,0.682620038633378
2016-06-26,neděle,0.0,466.0,466.0,,,1,0,0,21.9,15.7,18.7,21.3,15.3,18.2,2.5,2.5,0.0,7.0,55,17.0,32.4,276,43386.96,58682.68,1,0,0,0,0.7393486459718609
2016-06-27,pondělí,581.0,289.0,870.0,,,0,0,0,20.7,14.2,17.3,19.2,13.4,16.2,2.5,2.5,0.0,7.0,53,15.5,32.4,266,45294.96,58648.84,1,0,0,0,0.772307858092334
2016-06-28,úterý,0.0,0.0,0.0,,zavřeno,0,0,0,21.5,12.2,17.7,21.9,11.5,17.7,0.1,0.1,0.0,1.0,51,11.5,31.0,259,51358.2,58609.44,0,0,0,0,0.8762786336126057
2016-06-29,středa,0.0,0.0,0.0,,zavřeno,0,0,0,23.6,14.0,19.7,23.4,14.3,19.6,0.1,0.1,0.0,1.0,51,17.4,42.5,231,51831.04,58564.61,0,0,0,0,0.8850232247768747
2016-06-30,čtvrtek,0.0,0.0,0.0,,zavřeno,0,0,0,23.0,14.9,20.0,23.6,15.5,20.8,0.4,0.4,0.0,4.0,51,11.4,31.7,245,40136.36,58514.43,0,0,0,0,0.68592242973229
2016-07-01,pátek,0.0,655.0,655.0,,,0,0,0,24.6,14.7,20.3,24.7,15.3,20.9,0.0,0.0,0.0,0.0,3,12.3,29.9,230,52438.8,58459.05,0,0,0,0,0.8970176559489078
2016-07-02,sobota,0.0,847.0,847.0,,,1,0,0,24.5,14.6,19.4,25.6,12.9,19.6,2.4,2.4,0.0,9.0,51,16.2,43.6,256,34136.72,58398.55,1,0,0,0,0.5845473903033551
2016-07-03,neděle,0.0,663.0,663.0,,,1,0,0,19.2,11.3,15.9,17.1,9.8,14.2,0.8,0.8,0.0,5.0,51,15.2,35.3,268,50526.4,58333.06,0,0,0,0,0.8661709157722911
2016-07-04,pondělí,0.0,1158.0,1158.0,,,0,0,0,20.8,10.0,16.4,20.7,8.6,15.8,0.0,0.0,0.0,0.0,3,7.3,18.4,253,49473.7,58262.7,0,0,0,0,0.8491487692812039
2016-07-05,úterý,0.0,1284.0,1284.0,,,0,1,Den slovanských věrozvěstů Cyrila a Metoděje,24.6,13.4,19.5,23.8,13.1,18.6,0.1,0.1,0.0,1.0,51,18.4,46.1,256,52445.72,58187.56,0,0,0,0,0.9013218632986156
2016-07-06,středa,0.0,1356.0,1356.0,,,0,1,Den upálení mistra Jana Husa,18.9,14.0,16.8,15.5,12.2,13.9,0.0,0.0,0.0,0.0,3,23.1,50.4,285,48042.63,58107.81,0,0,0,0,0.826784385782221
2016-07-07,čtvrtek,0.0,981.0,981.0,,,0,0,0,22.2,9.8,16.7,19.9,8.1,15.3,0.0,0.0,0.0,0.0,3,11.0,27.4,295,51794.54,58023.52,0,0,0,0,0.8926473264634756
2016-07-08,pátek,0.0,838.0,838.0,,,0,0,0,26.3,11.9,20.0,26.1,10.9,19.4,0.0,0.0,0.0,0.0,3,13.2,29.2,230,48099.57,57934.83,0,0,0,0,0.8302358011579563
2016-07-09,sobota,0.0,594.0,594.0,,,1,0,0,23.5,16.4,20.3,21.5,16.0,19.1,0.0,0.0,0.0,0.0,2,20.6,47.5,285,49031.04,57841.87,0,0,0,1,0.8476738390373617
2016-07-10,neděle,0.0,284.0,284.0,,,1,0,0,28.8,13.9,22.1,30.6,13.6,23.1,0.0,0.0,0.0,0.0,3,8.3,21.2,204,51923.07,57744.77,0,0,0,0,0.8991822116531073
2016-07-11,pondělí,0.0,393.0,393.0,,,0,0,0,30.5,16.9,24.3,31.7,17.1,25.3,2.5,2.5,0.0,4.0,61,16.9,45.7,237,43911.06,57643.61,1,0,0,0,0.7617680433269186
2016-07-12,úterý,0.0,967.0,967.0,,,0,0,0,23.6,17.0,19.8,23.8,17.5,20.6,4.9,4.9,0.0,14.0,53,12.8,29.5,259,15675.25,57538.55,1,0,0,0,0.2724303966644971
2016-07-13,středa,0.0,1293.0,1293.0,,,0,0,0,21.3,14.3,17.7,21.2,13.2,17.6,10.6,10.6,0.0,21.0,61,15.0,28.4,268,33435.13,57429.55,1,0,0,0,0.5821938357518036
2016-07-14,čtvrtek,0.0,1946.0,1946.0,,,0,0,0,14.9,11.9,13.6,13.2,9.5,11.7,17.1,17.1,0.0,17.0,61,23.0,40.0,295,747.56,57315.62,1,0,0,0,0.0130428668485135
2016-07-15,pátek,0.0,779.0,779.0,,,0,0,0,16.8,10.7,13.8,14.4,7.8,11.3,1.5,1.5,0.0,6.0,53,20.2,40.0,288,21622.38,57196.75,1,0,0,0,0.37803511563157
2016-07-16,sobota,0.0,762.0,762.0,,,1,0,0,21.1,8.3,15.7,18.7,6.7,13.9,0.0,0.0,0.0,0.0,3,15.8,34.9,311,47668.15,57073.16,0,0,0,0,0.8352113322619599
2016-07-17,neděle,0.0,819.0,819.0,,,1,0,0,21.8,13.2,17.9,22.6,12.4,18.2,6.5,6.5,0.0,13.0,61,15.1,42.8,292,40214.57,56945.08,1,0,0,0,0.7061992010547706
2016-07-18,pondělí,0.0,576.0,576.0,,,0,0,0,24.5,14.1,19.8,24.2,14.2,19.9,0.0,0.0,0.0,0.0,3,16.8,34.6,303,51528.16,56812.72,0,0,0,0,0.9069828024428332
2016-07-19,úterý,0.0,869.0,869.0,,,0,0,0,25.7,13.6,20.4,26.5,13.3,20.9,0.0,0.0,0.0,0.0,1,10.3,27.4,321,51380.47,56676.3,0,0,0,1,0.906560061260174
2016-07-20,středa,0.0,740.0,740.0,,,0,0,0,25.8,14.0,20.9,28.0,14.1,22.0,0.0,0.0,0.0,0.0,1,7.7,18.4,91,51365.52,56536.03,0,0,0,1,0.9085448695283344
2016-07-21,čtvrtek,0.0,897.0,897.0,,,0,0,0,24.3,16.3,20.8,26.6,16.7,22.4,5.2,5.2,0.0,7.0,61,13.3,32.8,250,29668.97,56392.11,1,0,0,0,0.5261191680892948
2016-07-22,pátek,0.0,863.0,863.0,,,0,0,0,26.0,16.0,21.1,27.9,17.5,23.0,2.9,2.9,0.0,4.0,61,10.9,25.6,60,47911.51,56244.76,1,0,0,0,0.8518395313625661
2016-07-23,sobota,0.0,658.0,658.0,,,1,0,0,27.1,16.0,21.7,30.2,17.1,23.8,8.1,8.1,0.0,6.0,61,7.9,25.6,47,41415.28,56094.17,1,0,0,0,0.7383170122670503
2016-07-24,neděle,0.0,740.0,740.0,,,1,0,0,25.4,16.8,20.9,27.7,19.1,23.3,6.0,6.0,0.0,11.0,61,6.3,19.1,347,43657.59,55940.54,1,0,0,0,0.7804284692282197
2016-07-25,pondělí,0.0,678.0,678.0,,,0,0,0,26.9,16.6,22.2,29.2,18.5,24.1,0.0,0.0,0.0,0.0,3,6.6,20.9,344,43200.0,55784.05,0,0,0,0,0.7744149089210983
2016-07-26,úterý,0.0,833.0,833.0,,,0,0,0,26.9,18.1,22.2,30.2,19.7,24.4,5.3,5.3,0.0,5.0,63,13.4,27.0,1,42484.08,55624.93,1,0,0,0,0.7637597027088394
2016-07-27,středa,0.0,1282.0,1282.0,,,0,0,0,24.1,16.6,20.2,26.6,18.1,22.3,11.4,11.4,0.0,12.0,63,10.2,23.8,247,38543.47,55463.32,1,0,0,0,0.6949362209114059
2016-07-28,čtvrtek,0.0,741.0,741.0,,,0,0,0,24.6,14.7,20.3,25.8,15.2,21.2,0.1,0.1,0.0,1.0,51,11.0,25.9,249,50022.83,55299.43,0,0,0,0,0.9045812949609064
2016-07-29,pátek,0.0,648.0,648.0,,,0,0,0,23.2,16.3,19.8,23.8,16.6,20.2,1.7,1.7,0.0,9.0,53,17.0,43.6,244,48661.79,55133.43,1,0,0,0,0.8826185854934112
2016-07-30,sobota,0.0,696.0,696.0,,,1,0,0,25.5,15.9,21.2,25.7,16.4,21.7,0.0,0.0,0.0,0.0,3,16.3,39.2,236,49853.11,54965.48,0,0,0,0,0.9069894413730216
2016-07-31,neděle,0.0,1304.0,1304.0,,,1,0,0,23.6,17.1,20.0,25.2,17.1,21.4,4.5,4.5,0.0,11.0,53,14.0,32.8,244,12879.36,54795.77,1,0,0,0,0.2350429604328947
2016-08-01,pondělí,0.0,750.0,750.0,,,0,0,0,21.6,14.0,17.7,20.5,13.3,16.7,0.0,0.0,0.0,0.0,2,14.2,31.0,291,48899.55,54624.46,0,0,0,1,0.895195119549008
2016-08-02,úterý,0.0,1269.0,1269.0,,,0,0,0,20.3,11.0,16.6,19.1,9.8,15.8,1.4,1.4,0.0,6.0,51,14.5,41.8,231,20831.08,54451.48,1,0,0,0,0.3825622370594885
2016-08-03,středa,0.0,1205.0,1205.0,,,0,0,0,23.0,15.6,19.1,24.1,15.3,19.2,0.0,0.0,0.0,0.0,3,19.9,41.4,237,16852.25,54275.45,0,0,0,0,0.3104948922579177
2016-08-04,čtvrtek,0.0,710.0,710.0,,,0,0,0,27.7,14.5,22.0,29.7,14.9,23.0,0.0,0.0,0.0,0.0,3,13.0,29.5,230,49477.21,54096.3,0,0,0,0,0.9146135687653314
2016-08-05,pátek,0.0,1834.0,1834.0,,,0,0,0,19.8,15.4,17.0,19.7,15.0,17.0,22.3,22.3,0.0,16.0,63,17.6,40.3,313,2773.19,53914.22,1,0,0,0,0.0514370791230959
2016-08-06,sobota,0.0,920.0,920.0,,,1,0,0,21.4,13.0,17.6,21.3,12.4,17.2,0.2,0.2,0.0,1.0,51,15.5,33.1,283,49136.16,53729.44,0,0,0,0,0.9145109273426264
2016-08-07,neděle,0.0,432.0,432.0,,,1,0,0,23.9,11.3,18.1,23.4,10.5,17.7,0.0,0.0,0.0,0.0,2,14.2,34.2,256,49243.29,53542.14,0,0,0,1,0.919710904345624
2016-08-08,pondělí,0.0,397.0,397.0,,,0,0,0,26.0,12.3,19.9,25.8,11.4,19.7,0.0,0.0,0.0,0.0,1,15.5,34.9,230,49163.98,53352.55,0,0,0,1,0.9214925996976714
2016-08-09,úterý,0.0,1852.0,1852.0,,,0,0,0,18.6,13.6,16.3,19.3,13.4,16.4,2.3,2.3,0.0,5.0,53,14.3,37.8,302,24093.77,53160.84,1,0,0,0,0.4532240273103284
2016-08-10,středa,0.0,1846.0,1846.0,,,0,0,0,17.2,9.7,13.9,17.0,8.2,13.0,4.6,4.6,0.0,5.0,61,13.4,39.6,308,42022.18,52967.22,1,0,0,0,0.7933620076719148
2016-08-11,čtvrtek,26.0,1336.0,1362.0,,,0,0,0,16.8,6.6,12.3,14.2,4.4,10.0,0.1,0.1,0.0,1.0,51,15.9,31.0,269,48187.46,52771.86,0,0,0,0,0.9131279435668934
2016-08-12,pátek,0.0,1497.0,1497.0,,,0,0,0,14.6,10.0,12.7,14.1,7.9,10.9,0.2,0.2,0.0,2.0,51,19.3,35.3,240,0.0,52574.94,0,0,0,0,0.0
2016-08-13,sobota,0.0,843.0,843.0,,,1,0,0,23.7,14.7,18.8,23.0,14.1,18.5,0.4,0.4,0.0,2.0,51,16.5,36.4,245,38918.57,52376.62,0,0,0,0,0.7430523390016385
2016-08-14,neděle,0.0,445.0,445.0,,,1,0,0,24.9,13.4,19.6,25.8,13.0,19.9,0.0,0.0,0.0,0.0,3,10.5,32.4,287,47841.71,52177.11,0,0,0,0,0.9169099246776988
2016-08-15,pondělí,0.0,636.0,636.0,,,0,0,0,23.3,13.2,18.8,24.1,13.1,18.6,0.0,0.0,0.0,0.0,3,13.6,28.4,53,44470.48,51976.54,0,0,0,0,0.8555875400709628
2016-08-16,úterý,0.0,834.0,834.0,,,0,0,0,21.0,12.5,17.1,20.9,11.7,16.1,0.0,0.0,0.0,0.0,3,12.2,25.9,51,44576.81,51775.08,0,0,0,0,0.8609703741645593
2016-08-17,středa,0.0,938.0,938.0,,,0,0,0,20.3,10.7,15.8,18.9,9.6,14.6,0.0,0.0,0.0,0.0,3,12.0,27.0,41,47177.48,51572.89,0,0,0,0,0.9147728583757864
2016-08-18,čtvrtek,0.0,991.0,991.0,,,0,0,0,23.2,9.7,17.3,23.7,8.5,17.1,0.0,0.0,0.0,0.0,3,6.9,19.4,335,46801.71,51370.12,0,0,0,0,0.9110687302268322
2016-08-19,pátek,0.0,716.0,716.0,,,0,0,0,25.1,14.4,19.6,25.2,13.8,19.6,0.0,0.0,0.0,0.0,3,6.9,18.4,214,46440.77,51166.93,0,0,0,0,0.9076325274938324
2016-08-20,sobota,0.0,574.0,574.0,,,1,0,0,27.2,14.8,21.3,27.4,15.3,21.9,0.5,0.5,0.0,3.0,51,9.7,24.1,225,34547.2,50963.44,0,0,0,0,0.6778820268019583
2016-08-21,neděle,0.0,1035.0,1035.0,,,1,0,0,20.6,14.5,17.6,20.1,13.3,17.0,7.4,7.4,0.0,8.0,61,16.5,37.4,259,34383.53,50759.82,1,0,0,0,0.677376909531988
2016-08-22,pondělí,0.0,746.0,746.0,,,0,0,0,20.3,12.1,16.4,18.6,10.5,15.0,0.2,0.2,0.0,2.0,51,15.3,31.7,277,43777.69,50555.96,0,0,0,0,0.8659254022671116
2016-08-23,úterý,0.0,789.0,789.0,,,0,0,0,24.8,11.7,18.7,25.7,11.2,19.1,0.0,0.0,0.0,0.0,3,10.1,24.1,267,44964.49,50350.43,0,0,0,0,0.8930309036089662
2016-08-24,středa,0.0,712.0,712.0,,,0,0,0,26.1,13.3,19.9,27.2,13.5,20.6,0.0,0.0,0.0,0.0,2,9.7,22.0,79,45428.61,50143.06,0,0,0,1,0.9059800099954012
2016-08-25,čtvrtek,0.0,580.0,580.0,,,0,0,0,26.4,12.4,19.8,25.4,11.8,19.2,0.0,0.0,0.0,0.0,0,14.1,32.0,96,45309.51,49934.03,0,0,0,1,0.907387406944723
2016-08-26,pátek,0.0,560.0,560.0,,,0,0,0,28.1,12.7,20.6,29.0,12.1,21.0,0.0,0.0,0.0,0.0,0,8.6,20.5,102,45116.08,49723.5,0,0,0,1,0.907339185696904
2016-08-27,sobota,0.0,505.0,505.0,,,1,0,0,28.7,14.3,21.5,29.7,14.5,22.2,0.0,0.0,0.0,0.0,1,9.0,19.1,90,44855.94,49511.63,0,0,0,1,0.9059677493954452
2016-08-28,neděle,0.0,354.0,354.0,,,1,0,0,30.0,15.2,22.6,31.2,15.9,24.0,0.7,0.7,0.0,1.0,53,12.6,29.5,204,44092.1,49298.57,0,0,0,0,0.8943890258885805
2016-08-29,pondělí,0.0,586.0,586.0,,,0,0,0,24.4,16.6,20.5,23.5,17.0,20.5,0.0,0.0,0.0,0.0,3,17.1,36.0,272,42934.19,49084.47,0,0,0,0,0.8747000833461175
2016-08-30,úterý,0.0,639.0,639.0,,,0,0,0,22.2,14.0,17.8,21.5,12.4,16.9,0.0,0.0,0.0,0.0,3,10.9,25.9,37,43922.2,48869.49,0,0,0,0,0.898765262334434
2016-08-31,středa,0.0,367.0,367.0,,,0,0,0,23.8,9.7,17.0,22.2,7.9,15.4,0.0,0.0,0.0,0.0,0,11.5,28.4,99,43790.73,48653.75,0,0,0,1,0.9000484032577141
2016-09-01,čtvrtek,0.0,148.0,148.0,,,0,0,0,24.7,14.0,19.6,24.7,13.2,19.5,0.1,0.1,0.0,1.0,51,8.8,21.2,252,43214.23,48437.41,0,0,0,0,0.8921664060898384
2016-09-02,pátek,0.0,129.0,129.0,,,0,0,0,25.5,14.5,20.0,24.9,14.6,20.2,0.0,0.0,0.0,0.0,3,7.3,20.5,244,43392.72,48220.6,0,0,0,0,0.8998793046955036
